Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
225362,Macbook Pro Laptop,1,17000000,08/26/21 11:00,"Jalan Kaca Piring No 96, Gresik, Jatim 60222"
225363,20in Monitor,1,1099900.0,08/13/21 19:44,"Jalan Cheri No 75, Jakbar, Jakarta 10244"
225364,Lightning Charging Cable,1,149500.0,08/08/21 16:37,"Jalan Semangat No 28, Surabaya, Jatim 60111"
225365,Bose SoundSport Headphones,1,999900.0,08/15/21 21:22,"Jalan Perdana No 77, Surabaya, Jatim 60111"
225366,Samsung Galaxy A54,1,6000000,08/07/21 22:50,"Jalan Srikandi No 69, Bandung, Jabar 16232"
225366,Wired Headphones,1,119900.0,08/07/21 22:50,"Jalan Srikandi No 69, Bandung, Jabar 16232"
225367,AA Batteries (4-pack),1,38400.0,08/03/21 10:49,"Jalan Dam Biru No 65, Solo, Jateng 51233"
225368,AA Batteries (4-pack),1,38400.0,08/27/21 12:53,"Jalan Sentanu No 11, Jakbar, Jakarta 10244"
225369,AAA Batteries (4-pack),1,29900.000000000004,08/03/21 02:28,"Jalan Sentanu No 47, Sidoarjo, Jatim 60254"
225370,Samsung Galaxy A54,1,6000000,08/22/21 16:59,"Jalan Manggis No 87, Surabaya, Jatim 60111"
225371,27in 4K Gaming Monitor,1,3899900.0,08/15/21 21:45,"Jalan Suci No 84, Surabaya, Jatim 60111"
225372,34in Ultrawide Monitor,1,3799900.0,08/20/21 19:14,"Jalan Pahala No 4, Jaksel, Jakarta 11556"
225372,iPhone 11,1,7000000,08/20/21 19:14,"Jalan Pahala No 4, Jaksel, Jakarta 11556"
225373,20in Monitor,1,1099900.0,08/27/21 11:51,"Jalan Kutilang No 47, Jaksel, Jakarta 11556"
225374,Wired Headphones,1,119900.0,08/19/21 18:35,"Jalan Sembrani No 75, Malang, Jatim 60254"
225375,Lightning Charging Cable,1,149500.0,08/14/21 10:40,"Jalan Serambi No 75, Malang, Jatim 60254"
225376,AAA Batteries (4-pack),1,29900.000000000004,08/23/21 16:14,"Jalan Wonoranti No 61, Jakbar, Jakarta 10244"
225377,Bose SoundSport Headphones,1,999900.0,08/29/21 13:45,"Jalan Giri No 77, Sidoarjo, Jatim 60254"
225378,34in Ultrawide Monitor,1,3799900.0,08/24/21 10:45,"Jalan Jeruk No 41, Surabaya, Jatim 60111"
225379,Wired Headphones,1,119900.0,08/16/21 21:05,"Jalan Merdeka No 11, Jakbar, Jakarta 10244"
225380,Wired Headphones,1,119900.0,08/08/21 22:49,"Jalan Senggani No 83, Surabaya, Jatim 60111"
225381,AA Batteries (4-pack),1,38400.0,08/31/21 10:20,"Jalan Sarkoro No 16, Surabaya, Jatim 60111"
225382,Apple Airpods Headphones,1,1500000,08/11/21 18:30,"Jalan Kaca Piring No 44, Surabaya, Jatim 60111"
225383,USB-C Charging Cable,1,119500.0,08/04/21 11:37,"Jalan Merapi No 77, Surabaya, Jatim 60111"
225384,AA Batteries (4-pack),1,38400.0,08/10/21 08:20,"Jalan Sarkoro No 71, Jakbar, Jakarta 10244"
225385,Samsung Galaxy A54,1,6000000,08/26/21 16:18,"Jalan Merapi No 74, Gresik, Jatim 60222"
225386,Lightning Charging Cable,1,149500.0,08/02/21 18:29,"Jalan Merbabu No 36, Gresik, Jatim 60222"
225386,AA Batteries (4-pack),1,38400.0,08/02/21 18:29,"Jalan Merbabu No 36, Gresik, Jatim 60222"
225387,USB-C Charging Cable,1,119500.0,08/24/21 14:37,"Jalan Sungai No 34, Surabaya, Jatim 60111"
225388,AA Batteries (4-pack),1,38400.0,08/03/21 23:03,"Jalan Suci No 90, Malang, Jatim 60254"
225389,Wired Headphones,1,119900.0,08/20/21 19:09,"Jalan Semangat No 41, Jaksel, Jakarta 11556"
225390,Flatscreen TV,1,3000000,08/31/21 00:17,"Jalan Sigunting No 75, Semarang, Jateng 54221"
225391,27in FHD Monitor,1,1499900.0,08/05/21 12:05,"Jalan Jeruk No 81, Sidoarjo, Jatim 60254"
225392,Apple Airpods Headphones,1,1500000,08/13/21 02:32,"Jalan Jambu No 76, Surabaya, Jatim 60111"
225393,Apple Airpods Headphones,1,1500000,08/03/21 09:17,"Jalan Cheri No 33, Jaksel, Jakarta 11556"
225394,Apple Airpods Headphones,1,1500000,08/10/21 21:45,"Jalan Masjid No 42, Surabaya, Jatim 60111"
225395,34in Ultrawide Monitor,1,3799900.0,08/23/21 14:12,"Jalan Sentanu No 25, Gresik, Jatim 60222"
225396,Flatscreen TV,1,3000000,08/29/21 01:22,"Jalan Pahala No 3, Gresik, Jatim 60222"
225397,AA Batteries (4-pack),1,38400.0,08/15/21 06:06,"Jalan Pahlawan No 83, Semarang, Jateng 54221"
225397,Lightning Charging Cable,1,149500.0,08/15/21 06:06,"Jalan Pahlawan No 83, Semarang, Jateng 54221"
225398,Bose SoundSport Headphones,1,999900.0,08/11/21 18:44,"Jalan Gurami No 67, Semarang, Jateng 54221"
225399,iPhone 11,1,7000000,08/28/21 20:42,"Jalan Rambutan No 87, Malang, Jatim 60254"
225400,Lightning Charging Cable,1,149500.0,08/07/21 19:20,"Jalan Sungai No 62, Sidoarjo, Jatim 60254"
225401,USB-C Charging Cable,1,119500.0,08/27/21 21:18,"Jalan Serambi No 88, Sidoarjo, Jatim 60254"
225402,AAA Batteries (4-pack),1,29900.000000000004,08/08/21 16:26,"Jalan Sarkoro No 37, Jakbar, Jakarta 10244"
225403,Apple Airpods Headphones,1,1500000,08/20/21 20:50,"Jalan Apel No 89, Jaksel, Jakarta 11556"
225404,Apple Airpods Headphones,1,1500000,08/10/21 12:01,"Jalan Rambutan No 94, Sidoarjo, Jatim 60254"
225405,USB-C Charging Cable,1,119500.0,08/12/21 16:46,"Jalan Sentanu No 83, Gresik, Jatim 60222"
225406,AA Batteries (4-pack),1,38400.0,08/23/21 22:06,"Jalan Serambi No 21, Bandung, Jabar 16232"
225407,AAA Batteries (4-pack),1,29900.000000000004,08/07/21 22:37,"Jalan Sembayu No 9, Jakbar, Jakarta 10244"
225408,AAA Batteries (4-pack),1,29900.000000000004,08/18/21 00:07,"Jalan Rambutan No 32, Malang, Jatim 60254"
225409,AAA Batteries (4-pack),1,29900.000000000004,08/29/21 14:34,"Jalan Kandang No 96, Malang, Jatim 60254"
225410,Wired Headphones,1,119900.0,08/05/21 21:56,"Jalan Persatuan No 7, Solo, Jateng 51233"
225411,LG Washing Machine,1,6000000.0,08/08/21 13:30,"Jalan Sembayu No 76, Semarang, Jateng 54221"
225412,ThinkPad Laptop,1,9999900.0,08/16/21 09:00,"Jalan Soekarno Hatta No 89, Bandung, Jabar 16232"
225413,AA Batteries (4-pack),1,38400.0,08/22/21 13:57,"Jalan Sungai No 41, Surabaya, Jatim 60111"
225414,AAA Batteries (4-pack),1,29900.000000000004,08/06/21 22:10,"Jalan Gurami No 93, Jakbar, Jakarta 10244"
225415,AA Batteries (4-pack),1,38400.0,08/06/21 13:06,"Jalan KH HAsyim Asyari No 20, Gresik, Jatim 60222"
225416,Flatscreen TV,1,3000000,08/26/21 18:29,"Jalan Pengging No 81, Malang, Jatim 60254"
225417,Lightning Charging Cable,1,149500.0,08/29/21 03:54,"Jalan KH HAsyim Asyari No 71, Semarang, Jateng 54221"
225418,AA Batteries (4-pack),1,38400.0,08/28/21 13:16,"Jalan Rambutan No 15, Bandung, Jabar 16232"
225419,Samsung Galaxy A54,1,6000000,08/27/21 02:13,"Jalan KH Ahmad Dahlan No 50, Surabaya, Jatim 60111"
225420,Lightning Charging Cable,1,149500.0,08/22/21 20:18,"Jalan Semangat No 41, Bandung, Jabar 16232"
225421,ThinkPad Laptop,1,9999900.0,08/28/21 14:28,"Jalan Kaca Piring No 19, Surabaya, Jatim 60111"
225422,iPhone 11,1,7000000,08/17/21 13:19,"Jalan Cheri No 18, Bandung, Jabar 16232"
225422,Lightning Charging Cable,1,149500.0,08/17/21 13:19,"Jalan Cheri No 18, Bandung, Jabar 16232"
225423,Wired Headphones,1,119900.0,08/14/21 13:25,"Jalan Perdana No 77, Jaksel, Jakarta 11556"
225424,Lightning Charging Cable,1,149500.0,08/24/21 18:59,"Jalan Merdeka No 90, Bandung, Jabar 16232"
225425,AAA Batteries (4-pack),1,29900.000000000004,08/13/21 13:07,"Jalan Srikandi No 89, Sidoarjo, Jatim 60254"
225426,Apple Airpods Headphones,1,1500000,08/26/21 09:55,"Jalan Majapahit No 86, Jakbar, Jakarta 10244"
225427,Apple Airpods Headphones,1,1500000,08/04/21 21:36,"Jalan Srikandi No 81, Surabaya, Jatim 60111"
225428,Wired Headphones,1,119900.0,08/04/21 17:59,"Jalan Sigunting No 4, Sidoarjo, Jatim 60254"
225429,LG Washing Machine,1,6000000.0,08/04/21 21:16,"Jalan Masjid No 2, Semarang, Jateng 54221"
225430,Apple Airpods Headphones,1,1500000,08/30/21 08:46,"Jalan Merdeka No 11, Gresik, Jatim 60222"
225431,Wired Headphones,1,119900.0,08/17/21 18:28,"Jalan Majapahit No 75, Jakbar, Jakarta 10244"
225432,AA Batteries (4-pack),1,38400.0,08/20/21 15:48,"Jalan Semeru No 64, Bandung, Jabar 16232"
225433,AAA Batteries (4-pack),1,29900.000000000004,08/03/21 14:29,"Jalan Perdana No 5, Surabaya, Jatim 60111"
225434,AA Batteries (4-pack),1,38400.0,08/09/21 12:08,"Jalan Merapi No 42, Sidoarjo, Jatim 60254"
225435,USB-C Charging Cable,1,119500.0,08/26/21 18:24,"Jalan Semangat No 53, Gresik, Jatim 60222"
225436,USB-C Charging Cable,1,119500.0,08/05/21 11:21,"Jalan Pengging No 64, Jakbar, Jakarta 10244"
225437,iPhone 11,1,7000000,08/30/21 12:01,"Jalan Sigunting No 56, Jaksel, Jakarta 11556"
225438,27in FHD Monitor,1,1499900.0,08/26/21 23:40,"Jalan Serambi No 39, Jaksel, Jakarta 11556"
225439,27in 4K Gaming Monitor,1,3899900.0,08/06/21 08:25,"Jalan Gajah No 97, Solo, Jateng 51233"
225440,AAA Batteries (4-pack),1,29900.000000000004,08/13/21 20:10,"Jalan Kaca Piring No 18, Surabaya, Jatim 60111"
225441,iPhone 11,1,7000000,08/07/21 22:41,"Jalan Pengging No 70, Jakbar, Jakarta 10244"
225442,AAA Batteries (4-pack),1,29900.000000000004,08/08/21 11:47,"Jalan Cheri No 75, Jaksel, Jakarta 11556"
225443,Bose SoundSport Headphones,1,999900.0,08/14/21 22:38,"Jalan Apel No 100, Surabaya, Jatim 60111"
225444,USB-C Charging Cable,1,119500.0,08/02/21 09:05,"Jalan Sembrani No 88, Sidoarjo, Jatim 60254"
225445,USB-C Charging Cable,1,119500.0,08/17/21 11:53,"Jalan Manggis No 47, Jakbar, Jakarta 10244"
225446,Wired Headphones,1,119900.0,08/19/21 12:20,"Jalan Sembayu No 28, Gresik, Jatim 60222"
225447,iPhone 11,1,7000000,08/09/21 23:23,"Jalan Sembayu No 2, Jakbar, Jakarta 10244"
225448,Wired Headphones,1,119900.0,08/01/21 14:33,"Jalan Sungai No 9, Malang, Jatim 60254"
225449,Lightning Charging Cable,1,149500.0,08/13/21 11:53,"Jalan Pahlawan No 84, Sidoarjo, Jatim 60254"
225450,Bose SoundSport Headphones,1,999900.0,08/05/21 22:15,"Jalan Merapi No 61, Semarang, Jateng 54221"
225451,Flatscreen TV,1,3000000,08/03/21 16:38,"Jalan Kutilang No 36, Surabaya, Jatim 60111"
225452,Bose SoundSport Headphones,1,999900.0,08/07/21 13:43,"Jalan KH HAsyim Asyari No 52, Malang, Jatim 60254"
225453,iPhone 11,1,7000000,08/07/21 23:48,"Jalan Semangat No 34, Gresik, Jatim 60222"
225454,Apple Airpods Headphones,1,1500000,08/26/21 15:57,"Jalan Soekarno Hatta No 4, Bandung, Jabar 16232"
225455,Macbook Pro Laptop,1,17000000,08/09/21 10:17,"Jalan Apel No 32, Surabaya, Jatim 60111"
225456,AA Batteries (4-pack),1,38400.0,08/03/21 15:54,"Jalan Sentanu No 30, Gresik, Jatim 60222"
225457,AA Batteries (4-pack),1,38400.0,08/21/21 07:01,"Jalan Demak No 8, Sidoarjo, Jatim 60254"
225458,Bose SoundSport Headphones,1,999900.0,08/24/21 00:18,"Jalan Teuku Umar No 79, Surabaya, Jatim 60111"
225459,AAA Batteries (4-pack),1,29900.000000000004,08/02/21 15:14,"Jalan Masjid No 50, Gresik, Jatim 60222"
225460,USB-C Charging Cable,1,119500.0,08/25/21 14:06,"Jalan Sungai No 88, Sidoarjo, Jatim 60254"
225461,Bose SoundSport Headphones,1,999900.0,08/01/21 17:25,"Jalan Kaca Piring No 28, Sidoarjo, Jatim 60254"
225462,Lightning Charging Cable,1,149500.0,08/25/21 13:12,"Jalan Senggani No 68, Gresik, Jatim 60222"
225463,Lightning Charging Cable,1,149500.0,08/13/21 11:35,"Jalan Merapi No 26, Jaksel, Jakarta 11556"
225464,AAA Batteries (4-pack),1,29900.000000000004,08/31/21 17:44,"Jalan Pahala No 70, Jaksel, Jakarta 11556"
225465,Bose SoundSport Headphones,1,999900.0,08/14/21 20:09,"Jalan Pahala No 84, Jaksel, Jakarta 11556"
225466,27in FHD Monitor,1,1499900.0,08/10/21 18:40,"Jalan Giri No 81, Surabaya, Jatim 60111"
225467,USB-C Charging Cable,1,119500.0,08/17/21 19:26,"Jalan Giri No 41, Sidoarjo, Jatim 60254"
225468,USB-C Charging Cable,1,119500.0,08/16/21 16:10,"Jalan Masjid No 86, Surabaya, Jatim 60111"
225469,Wired Headphones,1,119900.0,08/20/21 16:12,"Jalan Manggis No 76, Surabaya, Jatim 60111"
225470,Macbook Pro Laptop,1,17000000,08/10/21 15:39,"Jalan KH Ahmad Dahlan No 11, Surabaya, Jatim 60111"
225471,Lightning Charging Cable,1,149500.0,08/22/21 14:46,"Jalan Teuku Umar No 33, Malang, Jatim 60254"
225472,Lightning Charging Cable,1,149500.0,08/16/21 11:51,"Jalan Semeru No 33, Gresik, Jatim 60222"
225473,Lightning Charging Cable,1,149500.0,08/07/21 22:00,"Jalan Merapi No 81, Jakbar, Jakarta 10244"
225474,iPhone 11,1,7000000,08/19/21 13:36,"Jalan Merapi No 23, Malang, Jatim 60254"
225475,USB-C Charging Cable,1,119500.0,08/02/21 08:33,"Jalan Semeru No 40, Gresik, Jatim 60222"
